Lead_ID,Age,Budget,Location,Property_Type,Inquiry_Type,Time_Spent_on_Site,Number_of_Visits,Contacted,Converted
7735,40,9694379,Delhi,2BHK,Rent,16,9,1,1
7736,32,14718613,Bangalore,2BHK,Rent,17,7,0,1
7737,57,12491464,Mumbai,3BHK,Rent,9,5,0,0
7738,29,11570032,Mumbai,2BHK,Buy,26,5,1,1
7739,43,5334055,Pune,2BHK,Buy,22,8,0,1
7740,28,3162108,Mumbai,3BHK,Buy,9,8,0,0
7741,52,2424452,Delhi,2BHK,Buy,14,5,0,0
7742,34,8358236,Delhi,2BHK,Buy,27,6,1,1
7743,47,5015989,Pune,1BHK,Buy,23,6,0,1
7744,45,7443157,Pune,2BHK,Rent,11,6,1,1
7745,33,8735618,Mumbai,3BHK,Buy,26,5,0,1
7746,41,9657509,Pune,3BHK,Buy,10,9,1,0
7747,51,11071245,Pune,1BHK,Buy,23,1,1,0
7748,57,10045998,Bangalore,3BHK,Buy,5,3,1,0
7749,25,7900173,Mumbai,3BHK,Buy,23,7,1,1
7750,33,8980330,Delhi,3BHK,Buy,26,9,1,1
7751,48,6447434,Bangalore,2BHK,Buy,4,2,1,0
7752,45,4335560,Delhi,1BHK,Buy,11,4,0,0
7753,55,11002789,Pune,1BHK,Buy,27,8,1,1
7754,59,12185151,Pune,1BHK,Rent,6,5,0,0
7755,27,12286574,Delhi,1BHK,Rent,2,8,0,0
7756,58,12361515,Bangalore,3BHK,Rent,26,2,1,0
7757,52,7273724,Bangalore,2BHK,Rent,3,8,0,0
7758,23,2376645,Bangalore,3BHK,Buy,18,6,0,0
7759,59,14411968,Pune,3BHK,Rent,29,5,0,1
7760,57,11962264,Mumbai,3BHK,Rent,26,2,1,0
7761,42,2432911,Pune,3BHK,Buy,18,7,0,0
7762,28,8333966,Delhi,1BHK,Buy,7,1,0,0
7763,37,3480929,Bangalore,1BHK,Buy,21,6,0,0
7764,47,5258832,Mumbai,2BHK,Buy,13,3,1,0
7765,53,8244994,Bangalore,3BHK,Rent,13,6,1,1
7766,37,3777346,Pune,1BHK,Buy,6,1,0,0
7767,32,11912612,Mumbai,2BHK,Buy,3,1,0,0
7768,47,5971792,Mumbai,3BHK,Buy,10,2,1,0
7769,28,5837878,Pune,3BHK,Rent,21,7,0,1
7770,43,7588592,Bangalore,1BHK,Rent,5,4,0,0
7771,49,10125171,Bangalore,3BHK,Buy,11,4,1,1
7772,40,5569829,Bangalore,3BHK,Rent,4,4,0,0
7773,36,9405246,Pune,1BHK,Buy,10,5,0,0
7774,37,5091200,Delhi,2BHK,Rent,4,2,0,0
7775,36,5714886,Delhi,2BHK,Buy,28,7,1,1
7776,39,4880729,Bangalore,1BHK,Rent,13,3,1,0
7777,28,7290990,Mumbai,1BHK,Rent,8,3,1,0
7778,58,12333030,Delhi,2BHK,Rent,6,2,1,0
7779,58,14057874,Bangalore,2BHK,Buy,11,6,0,1
7780,49,6334965,Delhi,1BHK,Rent,2,4,1,0
7781,56,4115229,Bangalore,1BHK,Rent,18,4,1,0
7782,46,9142762,Delhi,1BHK,Rent,18,8,1,1
7783,51,10635405,Delhi,3BHK,Buy,22,2,0,0
7784,32,9611930,Mumbai,1BHK,Rent,12,7,0,1
7785,37,11725016,Mumbai,3BHK,Buy,17,2,1,0
7786,35,4890632,Delhi,2BHK,Buy,19,6,0,0
7787,29,11721896,Bangalore,2BHK,Buy,17,5,1,1
7788,59,13369775,Mumbai,1BHK,Buy,4,8,0,0
7789,32,5089675,Pune,1BHK,Buy,29,6,1,1
7790,52,4507913,Mumbai,2BHK,Rent,17,7,0,0
7791,45,6146181,Delhi,2BHK,Buy,16,6,1,1
7792,59,10483057,Delhi,2BHK,Rent,9,8,0,0
7793,38,8860961,Pune,2BHK,Rent,11,2,0,0
7794,35,13713530,Mumbai,1BHK,Buy,12,7,1,1
7795,52,6188851,Delhi,3BHK,Buy,11,5,1,1
7796,26,6359122,Pune,2BHK,Buy,13,9,0,1
7797,55,6308368,Pune,2BHK,Rent,22,9,0,1
7798,54,5943183,Bangalore,3BHK,Rent,8,8,1,0
7799,58,6813979,Mumbai,1BHK,Rent,14,8,1,1
7800,25,4781268,Mumbai,3BHK,Rent,18,4,0,0
7801,38,8223559,Mumbai,1BHK,Rent,14,8,0,1
7802,36,7952521,Delhi,1BHK,Rent,16,2,1,0
7803,28,13452553,Pune,1BHK,Rent,15,5,1,1
7804,45,13479945,Bangalore,1BHK,Rent,22,4,0,1
7805,52,10475336,Mumbai,1BHK,Rent,20,5,0,1
7806,46,7421211,Bangalore,2BHK,Buy,7,5,0,0
7807,42,7917079,Bangalore,1BHK,Rent,8,5,1,0
7808,51,3154272,Pune,2BHK,Buy,6,7,0,0
7809,30,9332419,Mumbai,1BHK,Buy,29,1,1,0
7810,32,2273591,Bangalore,2BHK,Rent,13,2,0,0
7811,48,7360834,Mumbai,3BHK,Rent,17,7,0,1
7812,26,4183721,Mumbai,3BHK,Rent,8,1,1,0
7813,40,2237963,Mumbai,2BHK,Rent,11,9,1,0
7814,25,13216785,Bangalore,1BHK,Rent,17,3,1,0
7815,43,6028054,Pune,2BHK,Rent,9,6,0,0
7816,29,12237523,Pune,2BHK,Buy,2,4,0,0
7817,49,8985012,Bangalore,1BHK,Buy,27,3,1,0
7818,36,13425633,Delhi,3BHK,Rent,10,8,0,0
7819,42,6944681,Mumbai,2BHK,Buy,22,2,1,0
7820,28,7266440,Mumbai,3BHK,Buy,24,3,0,0
7821,40,3838042,Pune,3BHK,Buy,21,8,0,0
7822,34,14061863,Bangalore,3BHK,Buy,14,3,1,0
7823,59,10916311,Bangalore,2BHK,Buy,2,8,1,0
7824,57,12964464,Delhi,2BHK,Buy,5,7,1,0
7825,54,12300560,Delhi,1BHK,Rent,17,2,0,0
7826,31,11571740,Pune,1BHK,Buy,24,1,0,0
7827,53,7559011,Delhi,2BHK,Buy,8,1,0,0
7828,51,12503985,Delhi,1BHK,Buy,18,2,0,0
7829,54,7757662,Bangalore,3BHK,Buy,22,7,1,1
7830,27,3765040,Bangalore,3BHK,Rent,27,9,1,0
7831,43,4380232,Delhi,2BHK,Buy,24,7,0,0
7832,27,10166076,Pune,3BHK,Rent,26,3,1,0
7833,45,13488210,Delhi,2BHK,Buy,29,8,0,1
7834,23,11270573,Pune,2BHK,Rent,8,8,1,0
7835,58,12850173,Delhi,2BHK,Buy,12,9,1,1
7836,40,14098576,Bangalore,3BHK,Buy,14,9,0,1
7837,54,2845377,Bangalore,2BHK,Buy,23,9,0,0
7838,50,12142842,Pune,2BHK,Rent,3,4,1,0
7839,37,13489510,Delhi,1BHK,Rent,29,4,0,1
7840,30,2605109,Delhi,3BHK,Rent,28,2,1,0
7841,55,9766127,Pune,2BHK,Rent,14,8,0,1
7842,40,2147215,Delhi,1BHK,Buy,27,2,1,0
7843,38,13321936,Mumbai,2BHK,Buy,4,3,0,0
7844,47,11756659,Bangalore,3BHK,Rent,1,9,1,0
7845,56,14043478,Bangalore,1BHK,Buy,9,2,0,0
7846,43,13605855,Pune,1BHK,Buy,14,1,1,0
7847,52,9490282,Delhi,2BHK,Buy,26,5,1,1
7848,30,4189678,Pune,2BHK,Rent,10,7,0,0
7849,31,13216977,Mumbai,3BHK,Rent,18,4,1,1
7850,58,4288421,Delhi,3BHK,Buy,10,4,0,0
7851,26,10497973,Mumbai,2BHK,Rent,7,3,0,0
7852,54,2521291,Pune,1BHK,Rent,8,6,1,0
7853,56,2298510,Bangalore,3BHK,Rent,14,8,0,0
7854,57,6640475,Mumbai,3BHK,Rent,4,2,0,0
7855,37,2099830,Delhi,1BHK,Buy,27,6,0,0
7856,32,12454961,Pune,2BHK,Rent,11,8,0,1
7857,41,8071223,Pune,3BHK,Rent,10,1,0,0
7858,39,14112243,Pune,1BHK,Buy,17,4,1,1
7859,23,4906375,Bangalore,3BHK,Rent,5,1,0,0
7860,38,3319021,Pune,1BHK,Buy,10,4,0,0
7861,39,7369746,Pune,3BHK,Buy,10,9,1,0
7862,26,3152199,Bangalore,2BHK,Rent,22,6,0,0
7863,36,4588897,Pune,1BHK,Buy,7,6,0,0
7864,28,10763576,Pune,3BHK,Buy,17,5,1,1
7865,38,13439043,Mumbai,3BHK,Rent,29,3,1,0
7866,59,11929317,Pune,1BHK,Rent,20,2,1,0
7867,32,9157506,Bangalore,1BHK,Rent,12,9,0,1
7868,30,7161058,Mumbai,2BHK,Buy,5,9,0,0
7869,27,10197458,Pune,1BHK,Buy,5,7,1,0
7870,21,3595164,Bangalore,3BHK,Buy,23,2,1,0
7871,56,2642313,Delhi,2BHK,Buy,4,4,1,0
7872,41,9539339,Pune,1BHK,Buy,26,8,0,1
7873,57,10811309,Delhi,3BHK,Buy,7,6,1,0
7874,44,14441373,Mumbai,1BHK,Rent,24,5,0,1
7875,45,13574621,Bangalore,3BHK,Buy,2,2,1,0
7876,27,7360593,Mumbai,3BHK,Buy,1,1,0,0
7877,37,13173591,Delhi,2BHK,Rent,29,1,1,0
7878,49,4670111,Delhi,2BHK,Buy,26,1,1,0
7879,50,4477512,Delhi,1BHK,Buy,10,6,1,0
7880,27,5952430,Bangalore,2BHK,Buy,1,4,1,0
7881,53,4741310,Delhi,1BHK,Rent,13,9,0,0
7882,27,7370777,Delhi,2BHK,Rent,17,9,1,1
7883,44,12892674,Bangalore,2BHK,Rent,9,3,1,0
7884,31,4866966,Delhi,1BHK,Rent,4,6,1,0
7885,29,13245002,Pune,2BHK,Buy,9,6,0,0
7886,32,3907273,Delhi,2BHK,Buy,7,1,1,0
7887,55,14007035,Bangalore,2BHK,Rent,23,9,1,1
7888,24,12535708,Delhi,2BHK,Buy,29,4,1,1
7889,56,13044773,Bangalore,1BHK,Buy,2,6,0,0
7890,48,10670202,Delhi,3BHK,Buy,18,8,0,1
7891,33,7649396,Pune,1BHK,Rent,28,1,0,0
7892,43,11300940,Bangalore,1BHK,Buy,21,8,0,1
7893,39,4181752,Bangalore,1BHK,Rent,15,6,0,0
7894,57,2135513,Bangalore,2BHK,Buy,10,1,0,0
7895,59,10499923,Bangalore,2BHK,Buy,17,9,1,1
7896,44,6082564,Delhi,3BHK,Rent,7,9,0,0
7897,36,6738707,Delhi,2BHK,Rent,11,8,1,1
7898,53,14158029,Pune,3BHK,Buy,7,7,1,0
7899,32,7854572,Pune,3BHK,Rent,11,1,1,0
7900,54,5887239,Delhi,2BHK,Rent,24,1,0,0
7901,27,2668975,Mumbai,3BHK,Buy,23,8,0,0
7902,31,13155852,Bangalore,1BHK,Rent,24,8,1,1
7903,51,11331479,Delhi,1BHK,Rent,15,1,1,0
7904,49,12072142,Pune,1BHK,Rent,19,8,1,1
7905,33,12528498,Bangalore,3BHK,Rent,19,8,0,1
7906,51,8009536,Pune,3BHK,Rent,24,3,1,0
7907,22,2132053,Mumbai,1BHK,Rent,25,1,1,0
7908,59,7432561,Bangalore,2BHK,Buy,10,3,1,0
7909,35,6154087,Mumbai,1BHK,Rent,16,8,0,1
7910,31,12307967,Mumbai,2BHK,Rent,20,8,0,1
7911,54,8168950,Mumbai,2BHK,Buy,8,7,0,0
7912,59,7727961,Delhi,3BHK,Rent,1,2,0,0
7913,24,2010728,Pune,3BHK,Rent,2,5,0,0
7914,31,7086588,Bangalore,2BHK,Buy,29,8,1,1
7915,49,8113223,Delhi,2BHK,Buy,10,3,1,0
7916,22,12603376,Pune,2BHK,Rent,10,6,1,0
7917,36,4315574,Delhi,3BHK,Rent,10,2,0,0
7918,59,4919798,Pune,1BHK,Buy,9,8,1,0
7919,33,11427575,Bangalore,2BHK,Rent,18,9,0,1
7920,57,10577615,Bangalore,3BHK,Rent,2,1,0,0
7921,37,4839593,Bangalore,1BHK,Buy,24,4,1,0
7922,41,14890644,Bangalore,3BHK,Buy,5,6,1,0
7923,39,7049144,Pune,1BHK,Buy,21,2,1,0
7924,27,12782007,Delhi,3BHK,Rent,11,6,0,1
7925,58,11508133,Bangalore,1BHK,Buy,6,7,1,0
7926,28,7468757,Bangalore,2BHK,Rent,8,6,1,0
7927,33,3061999,Bangalore,3BHK,Buy,8,8,1,0
7928,57,12785966,Mumbai,1BHK,Buy,25,5,0,1
7929,22,4795317,Bangalore,1BHK,Rent,10,3,0,0
7930,31,6191533,Bangalore,1BHK,Buy,11,2,1,0
7931,44,5934147,Pune,2BHK,Rent,19,2,0,0
7932,26,10451587,Mumbai,3BHK,Rent,25,2,1,0
7933,46,8066909,Pune,1BHK,Rent,14,5,0,1
7934,27,8375361,Delhi,2BHK,Rent,11,4,1,1
7935,59,11514154,Mumbai,2BHK,Rent,3,2,0,0
7936,39,4160957,Pune,2BHK,Buy,1,5,0,0
7937,26,6314083,Pune,2BHK,Buy,28,7,1,1
7938,49,3521876,Delhi,2BHK,Rent,27,5,0,0
7939,59,6604156,Delhi,2BHK,Rent,21,8,1,1
7940,22,12976895,Bangalore,2BHK,Rent,23,6,1,1
7941,39,7874900,Bangalore,3BHK,Rent,3,9,1,0
7942,24,14730991,Mumbai,3BHK,Buy,9,5,0,0
7943,26,10752212,Mumbai,2BHK,Buy,1,8,0,0
7944,57,6926528,Delhi,1BHK,Buy,22,6,1,1
7945,48,2396605,Mumbai,1BHK,Buy,12,7,1,0
7946,50,7360985,Bangalore,1BHK,Buy,12,8,0,1
7947,27,9464567,Delhi,2BHK,Buy,6,4,1,0
7948,29,12029953,Pune,1BHK,Rent,29,4,1,1
7949,45,6793480,Delhi,3BHK,Buy,8,6,1,0
7950,53,5737644,Mumbai,3BHK,Buy,29,2,1,0
7951,21,8998673,Bangalore,3BHK,Rent,3,9,0,0
7952,26,9934968,Bangalore,3BHK,Rent,28,8,1,1
7953,38,10106954,Pune,2BHK,Rent,21,2,0,0
7954,30,6719704,Pune,3BHK,Rent,11,1,0,0
7955,48,10293081,Delhi,1BHK,Rent,26,4,0,1
7956,31,10879100,Bangalore,1BHK,Buy,11,4,0,1
7957,53,14369123,Pune,3BHK,Rent,5,2,1,0
7958,21,6269865,Pune,3BHK,Rent,24,5,1,1
7959,33,6836773,Delhi,3BHK,Rent,7,3,1,0
7960,57,6779074,Delhi,1BHK,Buy,19,3,1,0
7961,40,14987432,Bangalore,1BHK,Rent,7,3,0,0
7962,21,10445233,Mumbai,3BHK,Rent,10,4,0,0
7963,23,2990055,Mumbai,1BHK,Buy,8,5,0,0
7964,38,11823687,Bangalore,1BHK,Rent,21,4,1,1
7965,34,14916302,Mumbai,2BHK,Buy,27,9,0,1
7966,51,13388102,Bangalore,3BHK,Buy,21,4,0,1
7967,47,10933863,Bangalore,3BHK,Rent,14,7,1,1
7968,37,13199468,Pune,2BHK,Buy,27,5,0,1
7969,49,14476892,Mumbai,2BHK,Rent,1,9,0,0
7970,56,9206009,Bangalore,1BHK,Rent,13,9,1,1
7971,57,7979212,Mumbai,2BHK,Rent,24,8,0,1
7972,46,5888439,Mumbai,3BHK,Buy,29,6,0,1
7973,37,8110044,Delhi,3BHK,Buy,6,6,0,0
7974,42,11127593,Mumbai,3BHK,Buy,6,2,0,0
7975,45,8275589,Bangalore,1BHK,Buy,21,7,0,1
7976,22,6670660,Pune,1BHK,Buy,5,9,1,0
7977,42,8945889,Mumbai,3BHK,Rent,3,9,0,0
7978,25,5541450,Bangalore,3BHK,Rent,12,2,0,0
7979,24,8389576,Delhi,1BHK,Rent,15,9,1,1
7980,56,7918949,Mumbai,1BHK,Buy,3,7,1,0
7981,26,4811047,Pune,2BHK,Buy,16,5,0,0
7982,41,7488392,Mumbai,1BHK,Buy,18,5,1,1
7983,33,14642233,Bangalore,1BHK,Rent,9,6,0,0
7984,57,13577538,Mumbai,3BHK,Rent,8,8,0,0
7985,45,3236236,Mumbai,3BHK,Buy,11,2,1,0
7986,46,5804178,Delhi,3BHK,Rent,3,3,0,0
7987,59,11935201,Mumbai,2BHK,Buy,5,7,1,0
7988,40,11758559,Pune,1BHK,Rent,10,3,0,0
7989,53,12245168,Mumbai,2BHK,Buy,5,1,1,0
7990,34,6420047,Delhi,1BHK,Buy,8,6,1,0
7991,56,5357027,Bangalore,1BHK,Rent,6,7,0,0
7992,37,9314257,Mumbai,3BHK,Rent,23,9,1,1
7993,41,14485581,Mumbai,1BHK,Buy,21,1,0,0
7994,36,13818141,Delhi,2BHK,Rent,16,9,0,1
7995,36,9512129,Delhi,3BHK,Rent,12,7,0,1
7996,40,14982220,Delhi,2BHK,Rent,17,8,0,1
7997,49,4001754,Mumbai,2BHK,Buy,8,3,1,0
7998,48,4753082,Pune,3BHK,Rent,4,5,0,0
7999,28,13415348,Delhi,1BHK,Rent,21,3,1,0
8000,44,5599696,Bangalore,2BHK,Rent,17,7,1,1
8001,23,5477150,Mumbai,1BHK,Rent,3,2,0,0
8002,45,13248398,Bangalore,3BHK,Buy,18,6,0,1
8003,39,10482936,Bangalore,1BHK,Buy,16,2,0,0
8004,53,3966845,Pune,1BHK,Buy,28,9,0,0
8005,22,3699219,Bangalore,3BHK,Rent,2,6,1,0
8006,35,3286916,Delhi,1BHK,Buy,13,5,1,0
8007,42,7529222,Delhi,2BHK,Rent,1,6,1,0
8008,30,10449809,Mumbai,2BHK,Buy,22,6,0,1
8009,38,8626871,Pune,2BHK,Buy,24,6,0,1
8010,42,8504266,Pune,1BHK,Rent,3,6,0,0
8011,47,4013279,Bangalore,2BHK,Rent,1,9,1,0
8012,33,11123801,Pune,1BHK,Rent,26,7,0,1
8013,53,12887012,Bangalore,1BHK,Buy,2,1,1,0
8014,25,4998811,Bangalore,1BHK,Rent,19,9,0,0
8015,46,10871729,Pune,1BHK,Rent,22,6,1,1
8016,33,7343233,Mumbai,3BHK,Rent,3,8,0,0
8017,47,5919059,Bangalore,2BHK,Buy,25,3,0,0
8018,34,10032835,Delhi,2BHK,Rent,28,3,1,0
8019,44,7637759,Delhi,1BHK,Buy,1,9,1,0
8020,23,2170316,Pune,3BHK,Buy,23,9,1,0
8021,50,2863996,Pune,1BHK,Rent,26,5,1,0
8022,55,11583333,Bangalore,2BHK,Rent,24,5,1,1
8023,34,13198969,Bangalore,2BHK,Rent,9,3,1,0
8024,32,12946422,Delhi,3BHK,Rent,8,7,1,0
8025,48,7014236,Bangalore,1BHK,Buy,5,7,1,0
8026,49,10801721,Delhi,3BHK,Rent,1,3,1,0
8027,37,6515363,Bangalore,1BHK,Rent,15,8,1,1
8028,41,5052033,Mumbai,3BHK,Buy,17,6,1,1
8029,43,10334206,Mumbai,2BHK,Buy,15,3,0,0
8030,40,7083496,Delhi,3BHK,Rent,8,6,1,0
8031,31,10677649,Mumbai,2BHK,Rent,23,1,1,0
8032,54,8994096,Mumbai,2BHK,Rent,21,6,1,1
8033,30,5771655,Pune,1BHK,Rent,26,7,1,1
8034,30,11288889,Bangalore,3BHK,Rent,3,4,1,0
8035,26,5256846,Pune,3BHK,Buy,9,4,0,0
8036,56,7562344,Delhi,3BHK,Buy,20,3,0,0
8037,44,5873680,Pune,3BHK,Buy,14,5,1,1
8038,32,7049025,Delhi,1BHK,Rent,6,1,1,0
8039,43,4653381,Mumbai,1BHK,Rent,27,6,1,0
8040,47,9046492,Pune,1BHK,Rent,20,2,1,0
8041,57,14728218,Mumbai,2BHK,Rent,25,4,0,1
8042,26,12036644,Bangalore,2BHK,Buy,4,6,1,0
8043,21,9632959,Mumbai,2BHK,Buy,24,6,0,1
8044,26,12920225,Bangalore,1BHK,Rent,27,7,0,1
8045,42,4402321,Mumbai,2BHK,Rent,12,1,0,0
8046,44,10929343,Pune,3BHK,Rent,28,6,0,1
8047,45,13751273,Pune,2BHK,Buy,3,9,1,0
8048,35,7783881,Mumbai,1BHK,Buy,24,8,0,1
8049,46,9206757,Delhi,1BHK,Rent,27,8,1,1
8050,28,10131322,Delhi,1BHK,Rent,3,6,0,0
8051,44,4803627,Bangalore,1BHK,Buy,27,4,1,0
8052,58,7196816,Bangalore,3BHK,Rent,21,1,1,0
8053,26,2059834,Mumbai,2BHK,Buy,17,5,0,0
8054,55,7849228,Pune,2BHK,Rent,6,5,0,0
8055,21,10107315,Bangalore,1BHK,Buy,15,7,0,1
8056,56,9213499,Mumbai,2BHK,Rent,11,1,0,0
8057,32,8748655,Bangalore,3BHK,Buy,18,6,1,1
8058,58,8703529,Pune,1BHK,Buy,28,7,0,1
8059,31,10230362,Bangalore,2BHK,Rent,3,1,0,0
8060,32,10262900,Mumbai,2BHK,Buy,27,3,1,0
8061,59,7695265,Bangalore,2BHK,Rent,17,9,1,1
8062,27,13620702,Delhi,2BHK,Buy,11,8,1,1
8063,31,11589334,Bangalore,1BHK,Rent,6,6,1,0
8064,56,11343686,Pune,1BHK,Rent,5,8,1,0
8065,51,4884453,Pune,3BHK,Buy,10,2,0,0
8066,53,14556223,Pune,1BHK,Rent,2,7,0,0
8067,33,11761952,Pune,2BHK,Rent,15,2,0,0
8068,38,4268299,Mumbai,2BHK,Rent,11,3,1,0
8069,44,3142252,Bangalore,2BHK,Rent,24,2,0,0
8070,29,7770827,Bangalore,3BHK,Buy,25,5,0,1
8071,51,5575314,Bangalore,1BHK,Buy,14,5,0,1
8072,30,2893320,Bangalore,1BHK,Rent,14,6,1,0
8073,22,9922505,Mumbai,1BHK,Buy,3,6,1,0
8074,58,5787152,Pune,2BHK,Rent,28,7,0,1
8075,35,4570289,Bangalore,2BHK,Rent,22,8,0,0
8076,23,14383526,Bangalore,2BHK,Rent,22,4,0,1
8077,51,4233355,Pune,3BHK,Buy,16,9,0,0
8078,26,11954270,Delhi,3BHK,Rent,14,3,1,0
8079,23,13101198,Delhi,2BHK,Rent,10,5,1,0
8080,31,3499163,Pune,3BHK,Buy,22,3,1,0
8081,35,11126275,Bangalore,3BHK,Rent,8,2,1,0
8082,48,9225206,Pune,3BHK,Buy,12,5,1,1
8083,30,11716544,Bangalore,1BHK,Buy,5,9,0,0
8084,58,5973369,Bangalore,3BHK,Buy,26,6,1,1
8085,27,14888043,Delhi,2BHK,Rent,26,4,1,1
8086,35,6826616,Delhi,1BHK,Rent,13,7,0,1
8087,38,13423841,Bangalore,3BHK,Rent,24,5,1,1
8088,38,4606894,Bangalore,2BHK,Rent,12,7,0,0
8089,44,10955216,Bangalore,3BHK,Rent,3,2,1,0
8090,22,6467749,Delhi,2BHK,Rent,23,2,1,0
8091,40,4303275,Bangalore,2BHK,Rent,17,9,1,0
8092,54,14806322,Pune,3BHK,Rent,20,4,0,1
8093,46,4223712,Mumbai,3BHK,Rent,5,1,0,0
8094,27,11700219,Mumbai,1BHK,Rent,23,9,0,1
8095,58,3988052,Bangalore,3BHK,Rent,6,1,1,0
8096,50,4409753,Pune,2BHK,Rent,13,2,0,0
8097,25,2637677,Bangalore,1BHK,Buy,6,9,0,0
8098,31,12933411,Pune,2BHK,Buy,13,3,1,0
8099,21,10671684,Delhi,2BHK,Rent,15,1,1,0
8100,54,4363488,Delhi,3BHK,Rent,2,3,1,0
8101,21,2802560,Bangalore,2BHK,Buy,11,9,1,0
8102,39,12508596,Delhi,3BHK,Buy,16,2,0,0
8103,22,6835620,Bangalore,2BHK,Rent,18,5,0,1
8104,41,12340097,Mumbai,1BHK,Rent,2,1,0,0
8105,40,13577466,Pune,3BHK,Rent,10,1,1,0
8106,43,14861764,Pune,1BHK,Rent,13,7,1,1
8107,41,2369625,Mumbai,3BHK,Rent,28,3,1,0
8108,44,3203880,Mumbai,1BHK,Buy,8,1,0,0
8109,24,5334066,Mumbai,3BHK,Rent,7,1,0,0
8110,32,7924555,Mumbai,1BHK,Buy,16,5,0,1
8111,42,2272196,Delhi,1BHK,Buy,17,3,0,0
8112,40,3854529,Pune,3BHK,Rent,9,4,1,0
8113,38,12699587,Pune,3BHK,Rent,27,6,1,1
8114,21,13045594,Mumbai,2BHK,Buy,27,2,1,0
8115,50,6929009,Bangalore,2BHK,Rent,8,7,0,0
8116,53,2157044,Bangalore,3BHK,Buy,29,5,0,0
8117,44,7871881,Bangalore,3BHK,Buy,25,8,0,1
8118,34,13789964,Bangalore,1BHK,Rent,20,4,0,1
8119,56,11384171,Delhi,1BHK,Rent,5,8,1,0
8120,25,6127617,Pune,2BHK,Rent,27,4,1,1
8121,31,9966937,Pune,2BHK,Buy,5,5,0,0
8122,44,5167758,Pune,2BHK,Buy,27,3,0,0
8123,51,11955117,Bangalore,1BHK,Buy,25,4,0,1
8124,33,4006456,Mumbai,1BHK,Rent,24,9,1,0
8125,36,9032457,Bangalore,1BHK,Buy,13,5,0,1
8126,44,12466709,Pune,2BHK,Rent,16,4,0,1
8127,33,5235559,Bangalore,3BHK,Rent,26,4,0,1
8128,44,8368856,Mumbai,2BHK,Buy,22,7,0,1
8129,46,4075598,Mumbai,1BHK,Rent,27,2,1,0
8130,22,10335948,Bangalore,2BHK,Buy,26,4,1,1
8131,36,12765959,Pune,2BHK,Rent,11,3,1,0
8132,58,6686740,Delhi,2BHK,Rent,15,7,1,1
8133,21,5040149,Pune,2BHK,Buy,26,4,1,1
8134,31,14441952,Delhi,1BHK,Rent,17,8,0,1
8135,55,7621548,Pune,2BHK,Buy,15,5,0,1
8136,49,14961882,Bangalore,1BHK,Rent,23,9,0,1
8137,57,7162865,Delhi,2BHK,Buy,25,9,0,1
8138,37,11785237,Pune,1BHK,Buy,12,3,0,0
8139,59,10644680,Bangalore,3BHK,Rent,4,9,0,0
8140,48,14659409,Pune,1BHK,Rent,4,4,1,0
8141,49,9095593,Mumbai,1BHK,Buy,21,9,0,1
8142,23,2175748,Mumbai,3BHK,Buy,16,2,0,0
8143,30,13767066,Pune,3BHK,Buy,15,5,1,1
8144,34,10742392,Bangalore,3BHK,Buy,8,6,1,0
8145,32,6404421,Pune,3BHK,Rent,27,3,1,0
8146,50,3055677,Bangalore,3BHK,Rent,21,2,0,0
8147,52,4421791,Delhi,3BHK,Rent,20,1,0,0
8148,52,5543687,Mumbai,2BHK,Rent,8,7,1,0
8149,52,8824695,Delhi,2BHK,Rent,11,4,1,1
8150,46,5808102,Bangalore,3BHK,Buy,21,8,1,1
8151,21,5706196,Pune,1BHK,Buy,24,8,1,1
8152,22,8086289,Mumbai,1BHK,Rent,17,8,0,1
8153,37,10635725,Bangalore,3BHK,Rent,3,2,1,0
8154,50,12676366,Bangalore,2BHK,Buy,7,5,1,0
8155,59,14307865,Mumbai,2BHK,Rent,12,8,0,1
8156,27,5842996,Pune,1BHK,Rent,1,2,0,0
8157,47,12362907,Mumbai,3BHK,Buy,11,2,1,0
8158,29,13667878,Pune,2BHK,Rent,5,1,0,0
8159,42,9317994,Pune,3BHK,Rent,6,6,0,0
8160,54,2409759,Bangalore,3BHK,Rent,14,5,1,0
8161,21,8441804,Pune,1BHK,Rent,28,1,1,0
8162,29,13654350,Pune,3BHK,Buy,29,8,0,1
8163,40,5486822,Mumbai,3BHK,Rent,17,8,1,1
8164,39,10396357,Mumbai,1BHK,Rent,23,5,1,1
8165,56,4436746,Pune,2BHK,Buy,25,3,0,0
8166,24,14139167,Bangalore,3BHK,Buy,25,8,0,1
8167,29,12057959,Mumbai,1BHK,Buy,3,3,0,0
8168,42,11809555,Delhi,2BHK,Rent,4,4,0,0
8169,38,14812128,Bangalore,3BHK,Buy,1,7,0,0
8170,32,6608903,Mumbai,2BHK,Buy,29,7,1,1
8171,59,14399346,Mumbai,1BHK,Rent,4,4,0,0
8172,29,2640546,Delhi,3BHK,Buy,14,9,1,0
8173,26,14215108,Pune,1BHK,Rent,21,6,1,1
8174,39,11450365,Mumbai,1BHK,Rent,7,8,1,0
8175,27,9384930,Delhi,3BHK,Rent,21,7,1,1
8176,36,14324173,Delhi,1BHK,Buy,24,4,1,1
8177,25,8781076,Mumbai,2BHK,Rent,7,2,0,0
8178,36,8564462,Bangalore,1BHK,Buy,1,2,1,0
8179,21,14873744,Mumbai,3BHK,Buy,28,8,1,1
